reportDate,thscode,secName,ctime,reportTitle,pdfURL,seq,time
2026-02-28,,恒力石化,2026-02-27 15:46:49,恒力石化：北京市天元律师事务所关于恒力石化股份有限公司实际控制人增持股份的专项法律意见,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4944388479&token=NDk0NDM4ODQ3OTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNToyM2RkOWUyYjA1ZWYyNTA4YWJlYjQ3YjkxNzc5ODZmMg==&userid=839213290&ip=47.94.84.113,4944388479,
2026-02-04,,恒力石化,2026-02-03 16:16:22,恒力石化：恒力石化关于实际控制人首次增持暨增持公司股份的进展公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4914917097&token=NDkxNDkxNzA5Nzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTplMDQxZTljYWRkN2VmM2IwMWNmODk4ZjlmMzk1OWM5Nw==&userid=839213290&ip=47.94.84.113,4914917097,
2026-01-10,,恒力石化,2026-01-09 16:49:54,恒力石化：恒力石化关于实际控制人增持公司股份的进展公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4885484978&token=NDg4NTQ4NDk3ODo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo3YTliYjNjNWRjNzg4ODU2YjEzMDAyYmFkYjQxNzYzYw==&userid=839213290&ip=47.94.84.113,4885484978,
2026-01-01,,恒力石化,2025-12-31 15:45:42,恒力石化：恒力石化关于全资子公司之间完成吸收合并的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4863948488&token=NDg2Mzk0ODQ4ODo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTphMDNjZjZjMDNhODkwNTY4MmQ2NmRiYzAxYzY3ZmMyZA==&userid=839213290&ip=47.94.84.113,4863948488,
2026-01-01,,恒力石化,2025-12-31 15:45:41,恒力石化：恒力石化关于非金融企业债务融资工具（DFI）注册申请获准的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4863948489&token=NDg2Mzk0ODQ4OTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo1YmRhM2ViMDM1MzFlYWQ4MmJmOWM5MDQzYWM5MWYxYg==&userid=839213290&ip=47.94.84.113,4863948489,
2025-12-27,,恒力石化,2025-12-26 15:32:45,恒力石化：恒力石化关于控股股东之一致行动人解除部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4857779812&token=NDg1Nzc3OTgxMjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTozY2JlZThjMmJlYmEzMTU0ZDk2ZDIwOTI3ZDRkOTgwZQ==&userid=839213290&ip=47.94.84.113,4857779812,
2025-12-26,,恒力石化,2025-12-25 15:34:33,恒力石化：恒力石化关于控股股东之一致行动人部分股份质押及解除质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4857074381&token=NDg1NzA3NDM4MTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpkNTVlYmZlZTk3OWZiZjI2YTA5OWZjOTQ3ZjIyMjIyMw==&userid=839213290&ip=47.94.84.113,4857074381,
2025-12-23,,恒力石化,2025-12-22 15:45:31,恒力石化：恒力石化关于控股股东之一致行动人部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4852122013&token=NDg1MjEyMjAxMzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo0YWVmOWE5ZTY1OTE5NjdjZDlkYWU3OWI3YjkwZjBhYg==&userid=839213290&ip=47.94.84.113,4852122013,
2025-12-12,,恒力石化,2025-12-11 15:32:42,恒力石化：恒力石化关于控股股东解除部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4838834913&token=NDgzODgzNDkxMzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpjMGRmZWVkZTlkODZkZDlhNGZiOTlkZjkzMDBhYzJiZg==&userid=839213290&ip=47.94.84.113,4838834913,
2025-12-10,,恒力石化,2025-12-09 16:19:58,恒力石化：恒力石化关于实际控制人增持公司股份的进展公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4836046969&token=NDgzNjA0Njk2OTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo1ZWRhYmVjOGZmM2Q4MTYyMThmOTJiZWMwMjI4NTkyMw==&userid=839213290&ip=47.94.84.113,4836046969,
2025-12-04,,恒力石化,2025-12-03 15:50:45,恒力石化：恒力石化关于控股股东之一致行动人部分股份质押及解除质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4827174314&token=NDgyNzE3NDMxNDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpmMDA0NDIxOTQ1NjE3ZWYwMjI3NjY1NWJmZDgxOTY2NQ==&userid=839213290&ip=47.94.84.113,4827174314,
2025-11-19,,恒力石化,2025-11-18 15:33:38,恒力石化：恒力石化关于控股股东之一致行动人部分股份质押及解除质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4801865995&token=NDgwMTg2NTk5NTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo2ZDE1MWQwNWZlZjU2MDJmNjJhODFkOTk1NmM5NzM0Yg==&userid=839213290&ip=47.94.84.113,4801865995,
2025-11-13,,恒力石化,2025-11-12 16:33:27,恒力石化：北京市天元律师事务所关于恒力石化股份有限公司召开2025年第四次临时股东会的法律意见,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4793289957&token=NDc5MzI4OTk1Nzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNToxNjA1NDMyZDhjNTAxYmMxOGI2YzU3NjZiNDc0MzQzNg==&userid=839213290&ip=47.94.84.113,4793289957,
2025-11-13,,恒力石化,2025-11-12 16:33:26,恒力石化：恒力石化2025年第四次临时股东会决议公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4793289954&token=NDc5MzI4OTk1NDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpjMDQzNGJlOTI1Njg3Y2UwZjNiNDQ2ZTc3OTNlOGYzZQ==&userid=839213290&ip=47.94.84.113,4793289954,
2025-11-08,,恒力石化,2025-11-07 16:21:05,恒力石化：恒力石化关于召开2025年第三季度业绩说明会的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4786506669&token=NDc4NjUwNjY2OTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo4N2JmMTZkMmU5NDY2OTI4ZDRkZjBiNzA0Y2FmODMwYw==&userid=839213290&ip=47.94.84.113,4786506669,
2025-11-08,,恒力石化,2025-11-07 16:21:05,恒力石化：恒力石化关于实际控制人增持公司股份的进展公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4786506650&token=NDc4NjUwNjY1MDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo0MGQ3NGVhZWNhYzM4MzI3ZDMyM2MxOThmMWI1NWU0Zg==&userid=839213290&ip=47.94.84.113,4786506650,
2025-11-01,,恒力石化,2025-10-31 16:11:43,恒力石化：恒力石化2025年第四次临时股东会会议材料,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4774014509&token=NDc3NDAxNDUwOTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpiMmQ2M2RmM2YzOTUyODZkYWRmMmIyYWZlMTY5MTdkZg==&userid=839213290&ip=47.94.84.113,4774014509,
2025-11-01,,恒力石化,2025-10-31 15:34:40,恒力石化：恒力石化关于控股股东之一致行动人解除部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4773953524&token=NDc3Mzk1MzUyNDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo3OTI2YWQzODM1NzFkMTU3YzIwYmVhMTk5YWRhMDU1Mg==&userid=839213290&ip=47.94.84.113,4773953524,
2025-10-28,,恒力石化,2025-10-27 16:17:18,恒力石化：恒力石化2025年三季度主要经营数据公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4766889757&token=NDc2Njg4OTc1Nzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo5ODNlZmM0NmQ5MWU2YTNjMjVjZGY5NzA3Mjc0MmY0MA==&userid=839213290&ip=47.94.84.113,4766889757,
2025-10-28,,恒力石化,2025-10-27 16:17:17,恒力石化：恒力石化关于申请统一注册发行非金融企业债务融资工具（DFI）的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4766889760&token=NDc2Njg4OTc2MDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpmMGU3ZTQ3ODBlOWFiMzBiMDRlMDJlMGJlNDdiMTZmYQ==&userid=839213290&ip=47.94.84.113,4766889760,
2025-10-28,,恒力石化,2025-10-27 16:17:17,恒力石化：恒力石化2025年第三季度报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4766889742&token=NDc2Njg4OTc0Mjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTplOGY5MzExMTMxN2I1YjliOGE1ZmQ3NWEzZjc5N2E5ZQ==&userid=839213290&ip=47.94.84.113,4766889742,
2025-10-28,,恒力石化,2025-10-27 16:17:16,恒力石化：恒力石化第十届董事会第二次会议决议公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4766889741&token=NDc2Njg4OTc0MTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo3ZWQ2Y2M5MTk0YTNhMTQyMWE1ZTZjZDkzN2VhZTQxMg==&userid=839213290&ip=47.94.84.113,4766889741,
2025-10-28,,恒力石化,2025-10-27 16:17:16,恒力石化：恒力石化关于召开2025年第四次临时股东会的通知,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4766889744&token=NDc2Njg4OTc0NDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpjYmM3ZDE0MmFlYmQ3Yjg3ZjhiNGMxZDJiZjkzYTM1NQ==&userid=839213290&ip=47.94.84.113,4766889744,
2025-10-28,,恒力石化,2025-10-27 16:17:16,恒力石化：恒力石化关于2025年度第三期科技创新债券发行结果的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4766889738&token=NDc2Njg4OTczODo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo4ZWY4MDk4OWVmNDQ4NDNjMWNhOGY5MzFlMjIxOGJiNA==&userid=839213290&ip=47.94.84.113,4766889738,
2025-10-23,,恒力石化,2025-10-22 16:39:36,恒力石化：恒力石化关于控股股东之一致行动人解除部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4758939787&token=NDc1ODkzOTc4Nzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpiN2MzOGRlN2JiNzU0ODNhMThhZTExZWFjNWY2ZGVhZA==&userid=839213290&ip=47.94.84.113,4758939787,
2025-10-10,,恒力石化,2025-10-09 16:31:53,恒力石化：恒力石化关于实际控制人增持公司股份计划时间过半的进展公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4739507059&token=NDczOTUwNzA1OTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTozYTEwMjQxZTAwMjhlZDNjYjM0Njk5OGM0NDc1NjBkOA==&userid=839213290&ip=47.94.84.113,4739507059,
2025-09-30,,恒力石化,2025-09-29 15:34:24,恒力石化：恒力石化关于控股股东之一致行动人部分股份质押及解除质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4718353571&token=NDcxODM1MzU3MTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo0MWZlY2U4NGJiMzZmOTdlOTA1OTJhZjgwZTA0NjU3YQ==&userid=839213290&ip=47.94.84.113,4718353571,
2025-09-18,,恒力石化,2025-09-17 16:21:22,恒力石化：恒力石化2025年半年度权益分派实施公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4695128556&token=NDY5NTEyODU1Njo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTozOWU2ZTgwOGVhZDAwOTM5MzY3YWQ5OThlMGQ5ZGQ2Yw==&userid=839213290&ip=47.94.84.113,4695128556,
2025-09-18,,恒力石化,2025-09-17 16:21:22,恒力石化：恒力石化关于召开2025年半年度业绩说明会的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4695128555&token=NDY5NTEyODU1NTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo1YjkxOTJhMzU4YjQzNzA1MzFlMTNhYmMzYWI4NDMxNg==&userid=839213290&ip=47.94.84.113,4695128555,
2025-09-10,,恒力石化,2025-09-09 16:34:24,恒力石化：恒力石化2025年第三次临时股东会决议公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4680541139&token=NDY4MDU0MTEzOTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo1NTk0MTIzYmY2ZTFiZTE1OTdmN2UwNDIxMzRkMGFkMw==&userid=839213290&ip=47.94.84.113,4680541139,
2025-09-10,,恒力石化,2025-09-09 16:34:23,恒力石化：北京市天元律师事务所关于恒力石化股份有限公司召开2025年第三次临时股东会的法律意见,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4680541107&token=NDY4MDU0MTEwNzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo0OTNhZTIwOTcxNjgxOTNjMTFmOTkyYzE0MjVkNTcxYg==&userid=839213290&ip=47.94.84.113,4680541107,
2025-09-05,,恒力石化,2025-09-04 15:49:54,恒力石化：恒力石化关于控股股东解除部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4671884001&token=NDY3MTg4NDAwMTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo4ZDAxMThjNGM3Y2U3Zjc5YWExZDcwYWE1ODc3YTNmYg==&userid=839213290&ip=47.94.84.113,4671884001,
2025-09-03,,恒力石化,2025-09-02 16:34:59,恒力石化：恒力石化关于控股股东之一致行动人部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4665872465&token=NDY2NTg3MjQ2NTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo2ODQ0Y2Q3MjczZTEwZDMyMmVmZGFkODljOTAyNjk0Ng==&userid=839213290&ip=47.94.84.113,4665872465,
2025-08-30,,恒力石化,2025-08-29 15:32:34,恒力石化：恒力石化2025年第三次临时股东会会议材料,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4658051681&token=NDY1ODA1MTY4MTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNToxMWM2NWE0MjNiZGQ3NWY3NWM1YTBiYTJkZDI5ZWUyYw==&userid=839213290&ip=47.94.84.113,4658051681,
2025-08-30,,恒力石化,2025-08-29 15:32:33,恒力石化：恒力石化关于控股股东之一致行动人解除部分股份质押的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4658051680&token=NDY1ODA1MTY4MDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpiODMwMDZhZDQ5MjhmMWY3NzE2NTI5YTg5NzM4ZmNhMw==&userid=839213290&ip=47.94.84.113,4658051680,
2025-08-23,,恒力石化,2025-08-22 17:18:00,恒力石化：恒力石化股份有限公司原油期货交易管理及信息报告制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578427&token=NDY0MjU3ODQyNzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo4OWJlYTE2ZTVkOTM0OWNlMmNkNmFjYjg1MzUwNTU0Mg==&userid=839213290&ip=47.94.84.113,4642578427,
2025-08-23,,恒力石化,2025-08-22 17:17:58,恒力石化：恒力石化2025年半年度报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578433&token=NDY0MjU3ODQzMzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpjYzA3YzJkMTlkN2Q4MjU3ZGY1YzUzZmNlZTYxNGE2NQ==&userid=839213290&ip=47.94.84.113,4642578433,
2025-08-23,,恒力石化,2025-08-22 17:17:57,恒力石化：恒力石化股份有限公司信息披露管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578417&token=NDY0MjU3ODQxNzo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpkMzM2NzRlNzY5YWRmMGUyNjI0NzNlODI4MDU3MWYzOQ==&userid=839213290&ip=47.94.84.113,4642578417,
2025-08-23,,恒力石化,2025-08-22 17:17:56,恒力石化：恒力石化股份有限公司总经理工作细则（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578385&token=NDY0MjU3ODM4NTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpjYzFhYTFjYzlhMmY1ZjQ2NGE2ZmY2N2ZhZTFlNjA2NQ==&userid=839213290&ip=47.94.84.113,4642578385,
2025-08-23,,恒力石化,2025-08-22 17:17:56,恒力石化：恒力石化股份有限公司内幕信息及知情人管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578420&token=NDY0MjU3ODQyMDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo1NjE2NzM3MmY1ZWEzN2M2NjhkNDZlNWU3MTFjY2M3OQ==&userid=839213290&ip=47.94.84.113,4642578420,
2025-08-23,,恒力石化,2025-08-22 17:17:56,恒力石化：恒力石化关于2024年度“提质增效重回报”行动方案评估报告暨2025年度“提质增效重回报”行动方案的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578435&token=NDY0MjU3ODQzNTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo4MjVmNTRlOGY5MTFmZDE5Njg1ODBmYTZmOGQ5YjcxZA==&userid=839213290&ip=47.94.84.113,4642578435,
2025-08-23,,恒力石化,2025-08-22 17:17:56,恒力石化：恒力石化第十届董事会第一次会议决议公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578384&token=NDY0MjU3ODM4NDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo3Yzk3NDgyYjZmOTU3NTBiNjIzN2JkNjE4N2Q5NDg0Nw==&userid=839213290&ip=47.94.84.113,4642578384,
2025-08-23,,恒力石化,2025-08-22 17:17:55,恒力石化：恒力石化关于召开2025年第三次临时股东会的通知,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578412&token=NDY0MjU3ODQxMjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTozYTc1MmVlOTc2MDVlOTlkMDhmY2EyMGUyNTQ2OWFiZQ==&userid=839213290&ip=47.94.84.113,4642578412,
2025-08-23,,恒力石化,2025-08-22 17:17:55,恒力石化：恒力石化股份有限公司投资者关系管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578391&token=NDY0MjU3ODM5MTo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpkMTYyNzI3MmUzNjJjMmE4MDcyMDljZjVlMzI3NzA5MA==&userid=839213290&ip=47.94.84.113,4642578391,
2025-08-23,,恒力石化,2025-08-22 17:17:55,恒力石化：恒力石化股份有限公司会计师事务所选聘制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578430&token=NDY0MjU3ODQzMDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo2YWQ3ODYxMTE1MDJhZTQ2NTNkMmQ5YTdjNmU1MWI4Ng==&userid=839213290&ip=47.94.84.113,4642578430,
2025-08-23,,恒力石化,2025-08-22 17:17:55,恒力石化：恒力石化2025年半年度报告摘要,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578432&token=NDY0MjU3ODQzMjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo2ZjM2YzNjZTk3YjJmMzU3YzllMDk5ODY3ZjhhZmVkNQ==&userid=839213290&ip=47.94.84.113,4642578432,
2025-08-23,,恒力石化,2025-08-22 17:17:54,恒力石化：恒力石化股份有限公司内部控制管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578428&token=NDY0MjU3ODQyODo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTphYmU0NzJiMDRkZDM2ZjVmYjdjYWIxNmE3MGEzYzE2Zg==&userid=839213290&ip=47.94.84.113,4642578428,
2025-08-23,,恒力石化,2025-08-22 17:17:54,恒力石化：恒力石化股份有限公司董事离职管理制度,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578402&token=NDY0MjU3ODQwMjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo0ZjgwODQwNzIzNzA3MmI3YjA3MzdhN2Y3MjBiZDUzOQ==&userid=839213290&ip=47.94.84.113,4642578402,
2025-08-23,,恒力石化,2025-08-22 17:17:54,恒力石化：恒力石化股份有限公司董事会秘书工作制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578416&token=NDY0MjU3ODQxNjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo3ZmIwNWU1MDFiYjRhZWU3NzkxNDE2YmUzYTY2MGRlMQ==&userid=839213290&ip=47.94.84.113,4642578416,
2025-08-23,,恒力石化,2025-08-22 17:17:54,恒力石化：恒力石化2025年半年度主要经营数据公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578434&token=NDY0MjU3ODQzNDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTo4NmQ1ZjQ0MDZmYzhmNGE0N2FjNTY5OTMwNGI4NTNkYw==&userid=839213290&ip=47.94.84.113,4642578434,
2025-08-23,,恒力石化,2025-08-22 17:17:53,恒力石化：恒力石化股份有限公司信息披露暂缓与豁免事务管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578418&token=NDY0MjU3ODQxODo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTplY2Y0MzMwNmY4NmRlNjEwZWNiMjQ1NWJhYzZlYzY4MA==&userid=839213290&ip=47.94.84.113,4642578418,
2025-08-23,,恒力石化,2025-08-22 17:17:53,恒力石化：恒力石化股份有限公司期货套期保值交易管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578426&token=NDY0MjU3ODQyNjo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTphN2FiMzI4NzIzZGVlNWFhOTg1ODFiNGM0Mzk0NjU3MA==&userid=839213290&ip=47.94.84.113,4642578426,
2025-08-23,,恒力石化,2025-08-22 17:17:53,恒力石化：恒力石化股份有限公司外汇衍生品交易业务管理制度（2025年修订）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4642578424&token=NDY0MjU3ODQyNDo6OmRzc2VydmljZTo4MzkyMTMyOTA6NDcuOTQuODQuMTEzOjoxOjA6MTc4NjU0NzYyNTpmMDgwYWI3ZWI0MzBjZDBjZjBjMDI1OTcyYTM1ZGZkMQ==&userid=839213290&ip=47.94.84.113,4642578424,
