reportDate,thscode,secName,ctime,reportTitle,pdfURL,seq,time
2026-03-10,,天赐材料,2026-03-09 20:00:32,天赐材料：董事会审计委员会对会计师事务所2025年度履行监督职责情况报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652432&token=NDk2MDY1MjQzMjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6OTUwZjIzZTIwYTc2ZjUwZDUxNzUwMmJiODU4ZTg3ZGE=&userid=853692789&ip=47.94.147.190,4960652432,
2026-03-10,,天赐材料,2026-03-09 20:00:31,天赐材料：关于续聘公司2026年度审计机构的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652427&token=NDk2MDY1MjQyNzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MThiNDVkNzIyODU4ODZlZjBkN2U4NmMzZTZmNTRiYjA=&userid=853692789&ip=47.94.147.190,4960652427,
2026-03-10,,天赐材料,2026-03-09 20:00:29,天赐材料：关于广州天赐高新材料股份有限公司非经营性资金占用及其他关联资金往来的专项说明,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652423&token=NDk2MDY1MjQyMzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YTRjOWUzOThiNzc0YzM1YjczOWNmOWZjYjI4Mjc1MzA=&userid=853692789&ip=47.94.147.190,4960652423,
2026-03-10,,天赐材料,2026-03-09 20:00:29,天赐材料：关于2025年度利润分配预案的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652424&token=NDk2MDY1MjQyNDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MTM3Y2RkZjg4MDI1M2M1MzRhNTI5NWQ1ZDQ5ZTcxZjY=&userid=853692789&ip=47.94.147.190,4960652424,
2026-03-10,,天赐材料,2026-03-09 20:00:28,天赐材料：2025年年度审计报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652421&token=NDk2MDY1MjQyMTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ZDc0NzI4MWE4MDViN2Y1YjM4ODY2ZTNjMmZmMGJlMzY=&userid=853692789&ip=47.94.147.190,4960652421,
2026-03-10,,天赐材料,2026-03-09 20:00:28,天赐材料：关于召开2025年度股东会通知的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652419&token=NDk2MDY1MjQxOTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ZmYwOGIzYTA0YmQwZmE0Yzk1YTU0OWNhMDFiNWRjNzI=&userid=853692789&ip=47.94.147.190,4960652419,
2026-03-10,,天赐材料,2026-03-09 20:00:27,天赐材料：独立董事提名人声明（沈洪涛）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652416&token=NDk2MDY1MjQxNjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YWM5YTg3YTA1MDA3NzQ1MDE0ZmQxNzkzZGQwNzVjNTY=&userid=853692789&ip=47.94.147.190,4960652416,
2026-03-10,,天赐材料,2026-03-09 20:00:27,天赐材料：关于东莞腾威2025年度业绩承诺实现情况的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652417&token=NDk2MDY1MjQxNzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NTdmMzcxOTEwZTA1MjFkYjUxZTE2MDQ3NzdiZGE3MGQ=&userid=853692789&ip=47.94.147.190,4960652417,
2026-03-10,,天赐材料,2026-03-09 20:00:26,天赐材料：关于2025年度计提资产减值准备的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652415&token=NDk2MDY1MjQxNTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NmMyYmJhMmYzYzI5Y2E3ZTg3NGI5Y2I2ZjBhMTg3OTM=&userid=853692789&ip=47.94.147.190,4960652415,
2026-03-10,,天赐材料,2026-03-09 20:00:24,天赐材料：关于开展湖北天赐新能源材料产业园项目前期工作的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652409&token=NDk2MDY1MjQwOTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MDJjOThlNTNmZDg3NTJkNmU1YzEzNGIyN2IwN2M3YTE=&userid=853692789&ip=47.94.147.190,4960652409,
2026-03-10,,天赐材料,2026-03-09 20:00:24,天赐材料：独立董事2025年度述职报告（赵建青）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652408&token=NDk2MDY1MjQwODo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MTk4NmU4N2Y2MjM1NTUyMzY1NzQ1NmJkYmI3MDE1ODg=&userid=853692789&ip=47.94.147.190,4960652408,
2026-03-10,,天赐材料,2026-03-09 20:00:23,天赐材料：2025年年度报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652403&token=NDk2MDY1MjQwMzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ZTZhMDYxODM3YWJiNmY0MmQ0YzNmNWNjYTU1MDEyNmY=&userid=853692789&ip=47.94.147.190,4960652403,
2026-03-10,,天赐材料,2026-03-09 20:00:23,天赐材料：关于2026年度向子公司提供担保额度的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652405&token=NDk2MDY1MjQwNTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MDk3MGQyYmY3MTYzYjQ1MWNhZjU0NzE5Y2M1ZTNkNzI=&userid=853692789&ip=47.94.147.190,4960652405,
2026-03-10,,天赐材料,2026-03-09 20:00:23,天赐材料：关于公司2024年股票期权激励计划首次授予部分第一个行权期行权条件成就的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652406&token=NDk2MDY1MjQwNjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YmZkNzlmMjI5ZTJiMGE2ZjU0YzA1Yzc4MzkyODZhNjI=&userid=853692789&ip=47.94.147.190,4960652406,
2026-03-10,,天赐材料,2026-03-09 20:00:22,天赐材料：2025年度募集资金年度使用情况专项报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652404&token=NDk2MDY1MjQwNDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YWVjYzhmOWQ3NWVkMTVlZGFiZjI1NTY0YWRhY2QxMzM=&userid=853692789&ip=47.94.147.190,4960652404,
2026-03-10,,天赐材料,2026-03-09 20:00:21,天赐材料：2025年度募集资金存放与实际使用情况鉴证报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652399&token=NDk2MDY1MjM5OTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6N2QzOTQwZmFmMzcxMWU5MjcwYTA5MDA4OGJhY2NjNDY=&userid=853692789&ip=47.94.147.190,4960652399,
2026-03-10,,天赐材料,2026-03-09 20:00:19,天赐材料：关于选举职工代表董事的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652392&token=NDk2MDY1MjM5Mjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ZDBiMmMzMjc5YmQ3NTBhZGQzYjE3Njc5MmQ5N2RmMTY=&userid=853692789&ip=47.94.147.190,4960652392,
2026-03-10,,天赐材料,2026-03-09 20:00:19,天赐材料：独立董事2025年度述职报告（陈丽梅）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652391&token=NDk2MDY1MjM5MTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NDdkNjgxODgwNjU5MmY5YWRiZWE4ZDNiNzQwMzE0MWQ=&userid=853692789&ip=47.94.147.190,4960652391,
2026-03-10,,天赐材料,2026-03-09 20:00:19,天赐材料：关于开展2026年度外汇套期保值业务可行性分析报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652393&token=NDk2MDY1MjM5Mzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NWVjMWFhMmY2ZTJkYjU1MDM5MWNlYmUxODVjYWU5Zjg=&userid=853692789&ip=47.94.147.190,4960652393,
2026-03-10,,天赐材料,2026-03-09 20:00:18,天赐材料：关于董事会换届选举的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652389&token=NDk2MDY1MjM4OTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YjIxZjhjY2M5NTYxYzljNjAzOGE4OGZiODRmYjBlZDk=&userid=853692789&ip=47.94.147.190,4960652389,
2026-03-10,,天赐材料,2026-03-09 20:00:18,天赐材料：2025年度内部控制审计报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652387&token=NDk2MDY1MjM4Nzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6OWJkNDE0YjRmMzhmYWQzMmIxZDg1ZjhiNTI1YzI3NzA=&userid=853692789&ip=47.94.147.190,4960652387,
2026-03-10,,天赐材料,2026-03-09 20:00:18,天赐材料：独立董事2025年度述职报告（李志娟）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652388&token=NDk2MDY1MjM4ODo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NmM5OTkxYTdhN2UyYTNlM2M0YzZmNjI1ZjhkZGEzMzU=&userid=853692789&ip=47.94.147.190,4960652388,
2026-03-10,,天赐材料,2026-03-09 20:00:17,天赐材料：独立董事提名人声明（沙渝晨）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652385&token=NDk2MDY1MjM4NTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6Mjc4YjYyNmJmM2EwZThjMTFlMWMyZDExZDQ1YTI4OTc=&userid=853692789&ip=47.94.147.190,4960652385,
2026-03-10,,天赐材料,2026-03-09 20:00:16,天赐材料：未来三年(2026年-2028年)股东分红回报规划,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652382&token=NDk2MDY1MjM4Mjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MjAyZDI5MmZiMGNjYWY1YmZhMDgyZDEyYzI5ODU0MWU=&userid=853692789&ip=47.94.147.190,4960652382,
2026-03-10,,天赐材料,2026-03-09 20:00:16,天赐材料：2025年度内部控制评价报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652383&token=NDk2MDY1MjM4Mzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6OGJjYTU0NzVjYTQ4OGJjMjczNzEzOWJjM2ZhNWUwYjY=&userid=853692789&ip=47.94.147.190,4960652383,
2026-03-10,,天赐材料,2026-03-09 20:00:15,天赐材料：关于2026年度董事、高级管理人员薪酬（津贴）方案的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652380&token=NDk2MDY1MjM4MDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NWI0ZjI3MWMzMTk2M2RkMTJmMGUwMDdkMmNmMjkxNDk=&userid=853692789&ip=47.94.147.190,4960652380,
2026-03-10,,天赐材料,2026-03-09 20:00:15,天赐材料：关于“质量回报双提升”行动方案的进展公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652378&token=NDk2MDY1MjM3ODo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ODYyODc5MDdkY2M1ODhlYjI1NDk5ZmFiNTI0N2JkOWU=&userid=853692789&ip=47.94.147.190,4960652378,
2026-03-10,,天赐材料,2026-03-09 20:00:15,天赐材料：关于2026年度向相关金融机构申请融资额度的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652379&token=NDk2MDY1MjM3OTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NGY1YzNkMGZkODA0NTA2NGZmMzk4MDAxNTgzYmFkZjE=&userid=853692789&ip=47.94.147.190,4960652379,
2026-03-10,,天赐材料,2026-03-09 20:00:14,天赐材料：独立董事候选人声明（沙渝晨）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652368&token=NDk2MDY1MjM2ODo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NDBhNDhiOTNiZmM2ZjEzMTkxOTFjODkxODhlZmVkMWY=&userid=853692789&ip=47.94.147.190,4960652368,
2026-03-10,,天赐材料,2026-03-09 20:00:13,天赐材料：关于2024年员工持股计划首次授予部分第一个锁定期届满暨解锁条件成就的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652367&token=NDk2MDY1MjM2Nzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NzI2ZGNmNDMwOTYxOTAwNjkzZTk1ODRlODQ4ZTE0OTY=&userid=853692789&ip=47.94.147.190,4960652367,
2026-03-10,,天赐材料,2026-03-09 20:00:12,天赐材料：关于开展2026年度期货和衍生品业务可行性分析报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652359&token=NDk2MDY1MjM1OTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ODJkZjNkZWRiNzFhZjhmYTEyM2UwZWIyZDg3NTU4ZDA=&userid=853692789&ip=47.94.147.190,4960652359,
2026-03-10,,天赐材料,2026-03-09 20:00:12,天赐材料：董事、高级管理人员薪酬及绩效考核管理制度（2026年3月）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652360&token=NDk2MDY1MjM2MDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MmYyZWM0OTBiNjcxMTc3MTBmNGFhNTY4MjkyZDg2MDM=&userid=853692789&ip=47.94.147.190,4960652360,
2026-03-10,,天赐材料,2026-03-09 20:00:12,天赐材料：2025年年度报告摘要,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652361&token=NDk2MDY1MjM2MTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6Yjg1OGU5NTc2ZGVmNzMzOGI5NWJmYTU3ZDUzNmRiMjA=&userid=853692789&ip=47.94.147.190,4960652361,
2026-03-10,,天赐材料,2026-03-09 20:00:11,天赐材料：广州天赐高新材料股份有限公司关于致同会计师事务所（特殊普通合伙）的履职情况评估报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652356&token=NDk2MDY1MjM1Njo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NTllMjhjNDAzNTY5ZTMyMzU4ZTBjODg2NmU2ZjdhYTM=&userid=853692789&ip=47.94.147.190,4960652356,
2026-03-10,,天赐材料,2026-03-09 20:00:11,天赐材料：独立董事2025年度述职报告（南俊民）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652357&token=NDk2MDY1MjM1Nzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ODlkNjc0ODMwNDAzNjZlYTI1OWJmMDY0MDY2NTAzNWU=&userid=853692789&ip=47.94.147.190,4960652357,
2026-03-10,,天赐材料,2026-03-09 20:00:11,天赐材料：中国国际金融股份有限公司关于广州天赐高新材料股份有限公司2025年度募集资金存放与使用情况的专项核查意见,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652353&token=NDk2MDY1MjM1Mzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6OGJlNjIwOGM3OTYxYjY3ZGJkM2UyM2Q0ZGFiNWY4YzI=&userid=853692789&ip=47.94.147.190,4960652353,
2026-03-10,,天赐材料,2026-03-09 20:00:10,天赐材料：关于公司注销2024年股票期权激励计划部分股票期权的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652352&token=NDk2MDY1MjM1Mjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YzMwOWExMTA3YzlkYzAzZTNhMDNjMzk0YzUyMTNkYWY=&userid=853692789&ip=47.94.147.190,4960652352,
2026-03-10,,天赐材料,2026-03-09 20:00:10,天赐材料：关于开展2026年度外汇套期保值业务的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652348&token=NDk2MDY1MjM0ODo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MmFkODRmNTY0ZTI1MjU3ZTUzNTRlMTcxYzRiMjA2YWQ=&userid=853692789&ip=47.94.147.190,4960652348,
2026-03-10,,天赐材料,2026-03-09 20:00:10,天赐材料：关于交易对手方对东莞市腾威电子材料技术有限公司2025年度业绩承诺实现情况的说明审核报告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652349&token=NDk2MDY1MjM0OTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YjQ5MTMxYWNhNTRmODA4ZmRlZGM1NGEwNmZiNzVjMTM=&userid=853692789&ip=47.94.147.190,4960652349,
2026-03-10,,天赐材料,2026-03-09 20:00:09,天赐材料：独立董事候选人声明（阮文红）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652347&token=NDk2MDY1MjM0Nzo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6OTVkNjI3YjYyNjAwOGE4ZGNlZGJhMzcxNzJmMTNhOWI=&userid=853692789&ip=47.94.147.190,4960652347,
2026-03-10,,天赐材料,2026-03-09 20:00:09,天赐材料：独立董事候选人声明（赵建青）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652345&token=NDk2MDY1MjM0NTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NTc3ZDM4YWE2ZjQ4ZGQ0NjJjYWRlNGRiNjJjYzc5ZjM=&userid=853692789&ip=47.94.147.190,4960652345,
2026-03-10,,天赐材料,2026-03-09 20:00:09,天赐材料：独立董事提名人声明（阮文红）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652342&token=NDk2MDY1MjM0Mjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MTE3MzY5ZjRhNTQ5ZGU4ZjQxOWE3NTNlZWY1NzYwYTA=&userid=853692789&ip=47.94.147.190,4960652342,
2026-03-10,,天赐材料,2026-03-09 20:00:08,天赐材料：第六届董事会第四十二次会议决议的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652340&token=NDk2MDY1MjM0MDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YTY1MDZjNWUwNmEyZDkzZmFmYmM0ZDFjZTU2ZDY0NzY=&userid=853692789&ip=47.94.147.190,4960652340,
2026-03-10,,天赐材料,2026-03-09 20:00:08,天赐材料：独立董事候选人声明（沈洪涛）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652341&token=NDk2MDY1MjM0MTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6ZjZlODMyOTFmMmM1NzZhZTNiMDk5MDdhZWM2NWY1YTM=&userid=853692789&ip=47.94.147.190,4960652341,
2026-03-10,,天赐材料,2026-03-09 20:00:07,天赐材料：董事会薪酬与考核委员会关于公司2024年股票期权激励计划相关事项的核查意见,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652330&token=NDk2MDY1MjMzMDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NjI5ZDEyNzhkY2I4MzgwY2FkZTlhZTdiMTc3YTVkMTQ=&userid=853692789&ip=47.94.147.190,4960652330,
2026-03-10,,天赐材料,2026-03-09 20:00:07,天赐材料：独立董事提名人声明（赵建青）,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652332&token=NDk2MDY1MjMzMjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6Njg2OTNhZTE2MDQxZGE4M2RmNTcyMWU1NGMzMzA3ZmE=&userid=853692789&ip=47.94.147.190,4960652332,
2026-03-10,,天赐材料,2026-03-09 20:00:06,天赐材料：关于回报股东特别分红预案的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652328&token=NDk2MDY1MjMyODo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6OGQ2MjFjZWUzOWU5ZWI0ODdlNjcxMDVjMTdkOGE4YTQ=&userid=853692789&ip=47.94.147.190,4960652328,
2026-03-10,,天赐材料,2026-03-09 20:00:06,天赐材料：广州天赐高新材料股份有限公司2025年度非经营性资金占用及其他关联资金往来情况汇总表,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652329&token=NDk2MDY1MjMyOTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NzdmYWUzYmZkZDcyYzI2MmMwYjRiNWI0ODEyYTAyNDI=&userid=853692789&ip=47.94.147.190,4960652329,
2026-03-10,,天赐材料,2026-03-09 20:00:05,天赐材料：董事会关于独立董事独立性自查情况的专项意见,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4960652326&token=NDk2MDY1MjMyNjo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YzNjY2M1YTQzYWU4MjM1ZmRmOThmYzExZGE0NjdlOWM=&userid=853692789&ip=47.94.147.190,4960652326,
2026-02-13,,天赐材料,2026-02-12 16:27:06,天赐材料：关于完成工商变更登记及章程备案的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4927749815&token=NDkyNzc0OTgxNTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6YmRhYTFiOWM1NTNhN2Q2MGM5YTYxN2RhYWRkMGVlNDc=&userid=853692789&ip=47.94.147.190,4927749815,
2026-01-27,,天赐材料,2026-01-26 16:31:41,天赐材料：关于使用部分闲置募集资金进行现金管理的进展公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4904284644&token=NDkwNDI4NDY0NDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MDQyNWRiMGZkMDk0NDJjNDYzODk1ODg4NmY4NDI0OGM=&userid=853692789&ip=47.94.147.190,4904284644,
2026-01-22,,天赐材料,2026-01-21 18:47:09,天赐材料：北京国枫律师事务所关于广州天赐高新材料股份有限公司2026年第一次临时股东会的法律意见书,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4899093794&token=NDg5OTA5Mzc5NDo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6MjNlY2M2MWRlZjNiOGMwODM3OTdiNTI2OTkwZGNkZDk=&userid=853692789&ip=47.94.147.190,4899093794,
2026-01-22,,天赐材料,2026-01-21 18:47:05,天赐材料：2026年第一次临时股东会决议公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4899093779&token=NDg5OTA5Mzc3OTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NWVmMzJiZDZhOTdlZmQyMDcxOWZjYWRmYTdiMmU5MzU=&userid=853692789&ip=47.94.147.190,4899093779,
2026-01-21,,天赐材料,2026-01-20 16:45:06,天赐材料：关于开立募集资金现金管理专用结算账户并签订募集资金监管协议的公告,http://ft.10jqka.com.cn/standardgwapi/api/news_service/pubnote/download/resource?seq=4897835021&token=NDg5NzgzNTAyMTo6OmRzc2VydmljZTo4NTM2OTI3ODk6NDcuOTQuMTQ3LjE5MDo6MTowOjE3ODY1OTUyMjU6NzRlNjUwMjNhMGM1YzQ4OWI0NjJjOGViMTIxNGM2N2Y=&userid=853692789&ip=47.94.147.190,4897835021,
